,case:concept:name,concept:name,time:timestamp
58,Application_1065478710,A_Denied,2016-04-12T08:58:21.469000+0000
59,Application_1065478710,O_Refused,2016-04-12T08:58:21.594000+0000
60,Application_1065478710,W_Validate application,2016-04-11T08:35:05.167000+0000
61,Application_1065478710,W_Validate application,2016-04-11T15:33:49.064000+0000
62,Application_1089778545,W_Complete application,2016-02-15T15:21:58.691000+0000
63,Application_1089778545,W_Call after offers,2016-02-29T17:06:38.732000+0000
64,Application_1089778545,A_Create Application,2016-02-15T15:21:58.671000+0000
65,Application_1089778545,W_Call after offers,2016-02-19T11:15:46.497000+0000
66,Application_1089778545,A_Accepted,2016-02-15T15:30:12.127000+0000
67,Application_1089778545,O_Create Offer,2016-02-15T15:38:21.033000+0000
68,Application_1089778545,O_Created,2016-02-15T15:38:22.319000+0000
69,Application_1089778545,W_Call after offers,2016-02-15T15:38:49.235000+0000
70,Application_1089778545,W_Call after offers,2016-02-15T15:40:55.735000+0000
71,Application_1089778545,W_Call after offers,2016-02-15T15:38:49.231000+0000
72,Application_1089778545,W_Call after offers,2016-02-15T15:38:49.233000+0000
73,Application_1089778545,O_Sent (mail and online),2016-02-15T15:38:49.205000+0000
74,Application_1089778545,W_Complete application,2016-02-15T15:38:49.224000+0000
75,Application_1089778545,A_Complete,2016-02-19T11:15:25.078000+0000
76,Application_1089778545,A_Concept,2016-02-15T15:21:58.694000+0000
77,Application_1089778545,O_Cancelled,2016-02-29T17:06:38.716000+0000
78,Application_1089778545,A_Cancelled,2016-02-29T17:06:38.649000+0000
79,Application_1089778545,W_Complete application,2016-02-15T15:21:58.687000+0000
80,Application_1091000447,O_Created,2016-11-21T14:13:20.658000+0000
81,Application_1091000447,W_Complete application,2016-11-21T14:20:34.257000+0000
82,Application_1091000447,W_Validate application,2016-11-25T15:39:04.692000+0000
83,Application_1091000447,A_Concept,2016-11-21T14:13:20.672000+0000
84,Application_1091000447,W_Validate application,2016-11-29T17:07:24.355000+0000
85,Application_1091000447,O_Create Offer,2016-11-21T14:20:22.357000+0000
86,Application_1091000447,O_Returned,2016-11-25T15:39:06.819000+0000
87,Application_1091000447,W_Call incomplete files,2016-11-29T17:07:24.363000+0000
88,Application_1091000447,W_Complete application,2016-11-21T14:13:20.666000+0000
89,Application_1091000447,O_Refused,2016-11-21T14:20:34.273000+0000
90,Application_1091000447,W_Call after offers,2016-11-21T14:20:34.275000+0000
91,Application_1091000447,A_Complete,2016-11-21T14:20:34.279000+0000
92,Application_1091000447,W_Call after offers,2016-11-25T06:37:20.955000+0000
93,Application_1091000447,W_Call after offers,2016-11-21T14:21:36.344000+0000
94,Application_1091000447,W_Call incomplete files,2016-11-30T11:04:58.028000+0000
95,Application_1091000447,W_Call incomplete files,2016-11-29T17:44:30.652000+0000
96,Application_1091000447,W_Complete application,2016-11-21T14:13:20.670000+0000
97,Application_1091000447,A_Incomplete,2016-11-29T17:07:24.366000+0000
98,Application_1091000447,A_Validating,2016-11-30T13:42:06.185000+0000
99,Application_1091000447,A_Create Application,2016-11-21T14:20:23.049000+0000
100,Application_1091000447,W_Validate application,2016-11-25T15:41:00.224000+0000
101,Application_1091000447,A_Accepted,2016-11-21T14:19:27.909000+0000
102,Application_1091000447,W_Validate application,2016-11-30T13:42:06.119000+0000
103,Application_1091000447,O_Sent (mail and online),2016-11-21T14:20:34.239000+0000
104,Application_1091000447,W_Validate application,2016-11-25T15:39:04.693000+0000
105,Application_1091000447,W_Call incomplete files,2016-11-29T19:48:59.978000+0000
106,Application_1091000447,W_Call after offers,2016-11-25T15:39:04.687000+0000
107,Application_1091000447,W_Call after offers,2016-12-01T09:12:24.505000+0000
108,Application_1091000447,W_Call incomplete files,2016-11-29T17:07:31.818000+0000
109,Application_1091000447,W_Call incomplete files,2016-11-30T13:42:06.111000+0000
110,Application_1091000447,W_Call after offers,2016-11-25T06:37:20.960000+0000
111,Application_1091000447,W_Validate application,2016-11-30T11:17:24.087000+0000
112,Application_1091000447,W_Call incomplete files,2016-11-29T19:49:04.586000+0000
113,Application_1091000447,W_Validate application,2016-11-30T13:42:06.117000+0000
114,Application_1091000447,W_Call incomplete files,2016-11-29T17:07:24.361000+0000
115,Application_1091000447,A_Validating,2016-11-25T15:39:05.565000+0000
116,Application_1091000447,W_Validate application,2016-12-01T08:57:48.709000+0000
117,Application_1091000447,W_Validate application,2016-11-30T13:42:22.700000+0000
118,Application_1091000447,W_Call incomplete files,2016-12-01T09:12:24.513000+0000
119,Application_1091000447,W_Call incomplete files,2016-11-29T17:45:01.395000+0000
120,Application_1091000447,A_Denied,2016-12-01T09:12:24.483000+0000
121,Application_1109943056,W_Call after offers,2016-10-21T07:56:48.213000+0000
122,Application_1109943056,O_Create Offer,2016-10-13T10:00:24.108000+0000
123,Application_1109943056,W_Complete application,2016-10-11T14:55:26.478000+0000
124,Application_1109943056,W_Handle leads,2016-10-11T14:55:26.471000+0000
125,Application_1109943056,W_Handle leads,2016-10-11T14:54:14.152000+0000
126,Application_1109943056,W_Call after offers,2016-10-21T07:56:53.747000+0000
127,Application_1109943056,W_Complete application,2016-10-13T09:41:41.199000+0000
128,Application_1109943056,W_Call after offers,2016-10-13T10:01:54.970000+0000
129,Application_1109943056,A_Submitted,2016-10-11T14:54:13.853000+0000
130,Application_1109943056,O_Returned,2016-10-13T10:01:54.968000+0000
131,Application_1109943056,O_Sent (mail and online),2016-10-13T10:01:54.950000+0000
132,Application_1109943056,W_Call after offers,2016-10-18T06:43:04.296000+0000
133,Application_1109943056,W_Validate application,2016-10-13T10:00:24.744000+0000
134,Application_1109943056,A_Accepted,2016-10-13T09:53:43.643000+0000
135,Application_1109943056,A_Complete,2016-10-13T10:01:54.972000+0000
136,Application_1109943056,O_Accepted,2016-10-24T07:38:54.477000+0000
137,Application_1109943056,W_Validate application,2016-10-21T07:56:48.218000+0000
138,Application_1109943056,W_Complete application,2016-10-13T10:01:54.963000+0000
139,Application_1109943056,A_Create Application,2016-10-11T14:54:13.103000+0000
140,Application_1109943056,W_Call after offers,2016-10-18T06:42:42.225000+0000
141,Application_1109943056,A_Pending,2016-10-24T07:38:54.480000+0000
142,Application_1109943056,A_Validating,2016-10-21T07:56:49.013000+0000
143,Application_1109943056,A_Concept,2016-10-11T14:55:26.482000+0000
144,Application_1109943056,O_Created,2016-10-21T07:59:24.027000+0000
145,Application_1109943056,W_Call after offers,2016-10-13T10:06:25.568000+0000
146,Application_1109943056,W_Validate application,2016-10-21T07:56:48.219000+0000
147,Application_1109943056,W_Validate application,2016-10-24T07:38:54.482000+0000
148,Application_1114629002,A_Create Application,2016-06-30T14:37:10.640000+0000
149,Application_1114629002,O_Created,2016-07-04T08:13:50.204000+0000
150,Application_1114629002,W_Complete application,2016-07-04T08:14:47.147000+0000
151,Application_1114629002,W_Call after offers,2016-07-04T12:09:17.321000+0000
152,Application_1114629002,W_Call after offers,2016-07-07T08:42:12.043000+0000
153,Application_1114629002,O_Sent (mail and online),2016-07-04T08:14:47.072000+0000
154,Application_1114629002,A_Accepted,2016-07-04T08:11:10.767000+0000
155,Application_1114629002,W_Call after offers,2016-07-08T09:13:01.685000+0000
156,Application_1114629002,W_Call after offers,2016-07-11T15:29:03.476000+0000
157,Application_1114629002,A_Submitted,2016-06-30T14:37:10.689000+0000
158,Application_1114629002,W_Call after offers,2016-07-07T08:41:53.424000+0000
159,Application_1114629002,O_Created,2016-07-04T12:07:54.925000+0000
160,Application_1114629002,A_Concept,2016-06-30T14:38:15.208000+0000
161,Application_1114629002,W_Handle leads,2016-07-04T08:14:47.081000+0000
162,Application_1114629002,W_Handle leads,2016-06-30T14:37:10.919000+0000
163,Application_1114629002,W_Call after offers,2016-07-04T08:14:47.168000+0000
164,Application_1114629002,W_Call after offers,2016-07-04T08:14:47.171000+0000
165,Application_1114629002,W_Call after offers,2016-07-18T12:58:59.077000+0000
166,Application_1114629002,W_Validate application,2016-07-22T10:42:53.129000+0000
167,Application_1114629002,W_Call after offers,2016-07-04T08:14:14.044000+0000
168,Application_1114629002,O_Sent (mail and online),2016-06-30T14:38:15.195000+0000
169,Application_1114629002,W_Call after offers,2016-07-07T08:31:38.838000+0000
170,Application_1114629002,W_Call after offers,2016-07-07T08:41:44.849000+0000
171,Application_1114629002,O_Create Offer,2016-07-04T08:14:11.435000+0000
172,Application_1114629002,W_Complete application,2016-06-30T14:38:15.203000+0000
173,Application_1114629002,W_Call after offers,2016-07-08T09:12:49.280000+0000
174,Application_1114629002,W_Complete application,2016-07-04T08:13:07.692000+0000
175,Application_1114629002,W_Call after offers,2016-07-11T15:28:30.670000+0000
176,Application_1114629002,O_Create Offer,2016-07-04T08:13:48.020000+0000
177,Application_1114629002,A_Complete,2016-07-04T08:14:47.175000+0000
178,Application_1114629002,O_Accepted,2016-07-22T10:42:53.096000+0000
179,Application_1114629002,W_Validate application,2016-07-18T12:58:59.090000+0000
180,Application_1114629002,A_Validating,2016-07-18T12:58:59.921000+0000
181,Application_1114629002,O_Returned,2016-07-18T13:00:22.325000+0000
182,Application_1114629002,W_Validate application,2016-07-18T13:01:36.814000+0000
183,Application_1114629002,W_Validate application,2016-07-18T12:58:59.087000+0000
184,Application_1114629002,A_Pending,2016-07-22T10:42:53.125000+0000
185,Application_1114629002,W_Call after offers,2016-07-04T08:15:21.515000+0000
186,Application_1114629002,O_Cancelled,2016-07-22T10:42:53.142000+0000
187,Application_1172109726,O_Returned,2016-09-12T08:36:20.504000+0000
188,Application_1172109726,W_Validate application,2016-09-12T08:36:17.873000+0000
189,Application_1172109726,W_Call after offers,2016-09-12T08:36:17.860000+0000
190,Application_1172109726,W_Call after offers,2016-09-07T14:18:01.189000+0000
191,Application_1172109726,O_Accepted,2016-09-14T11:35:52.700000+0000
192,Application_1172109726,W_Complete application,2016-09-05T10:24:57.639000+0000
193,Application_1172109726,W_Complete application,2016-09-07T14:14:43.660000+0000
194,Application_1172109726,O_Created,2016-09-07T14:16:58.800000+0000
195,Application_1172109726,O_Create Offer,2016-09-07T14:16:58.211000+0000
196,Application_1172109726,A_Complete,2016-09-07T14:18:01.191000+0000
197,Application_1172109726,A_Pending,2016-09-14T11:35:52.703000+0000
198,Application_1172109726,W_Validate application,2016-09-12T08:37:16.949000+0000
199,Application_1172109726,W_Complete application,2016-09-05T10:23:25.628000+0000
200,Application_1172109726,O_Sent (mail and online),2016-09-07T14:18:01.163000+0000
201,Application_1172109726,W_Call after offers,2016-09-07T14:18:48.953000+0000
202,Application_1172109726,W_Complete application,2016-09-05T10:23:25.626000+0000
203,Application_1172109726,W_Validate application,2016-09-12T08:36:17.871000+0000
204,Application_1172109726,A_Concept,2016-09-05T10:23:25.620000+0000
205,Application_1172109726,A_Validating,2016-09-12T08:36:18.595000+0000
206,Application_1172109726,A_Create Application,2016-09-05T10:23:25.618000+0000
207,Application_1172109726,W_Call after offers,2016-09-07T14:18:01.188000+0000
208,Application_1172109726,W_Validate application,2016-09-05T10:24:00.524000+0000
209,Application_1172109726,W_Complete application,2016-09-07T14:18:01.181000+0000
210,Application_1172109726,A_Accepted,2016-09-14T11:35:52.705000+0000
211,Application_1192171561,A_Create Application,2016-11-02T11:21:43.352000+0000
212,Application_1192171561,W_Call after offers,2016-11-07T18:24:23.258000+0000
213,Application_1192171561,W_Complete application,2016-11-02T19:06:33.486000+0000
214,Application_1192171561,W_Call after offers,2016-11-08T15:57:19.471000+0000
215,Application_1192171561,W_Call after offers,2016-11-07T18:24:41.922000+0000
216,Application_1192171561,A_Concept,2016-11-02T11:22:26.996000+0000
217,Application_1192171561,W_Call after offers,2016-11-02T19:06:33.493000+0000
218,Application_1192171561,O_Sent (mail and online),2016-11-02T13:45:41.570000+0000
219,Application_1192171561,W_Call after offers,2016-11-02T19:03:28.477000+0000
220,Application_1192171561,O_Create Offer,2016-11-02T19:06:18.527000+0000
221,Application_1192171561,W_Validate application,2016-11-08T15:57:19.477000+0000
222,Application_1192171561,W_Complete application,2016-11-02T19:06:33.473000+0000
223,Application_1192171561,W_Handle leads,2016-11-02T11:21:44.779000+0000
224,Application_1192171561,W_Call after offers,2016-11-02T19:06:33.491000+0000
225,Application_1192171561,W_Complete application,2016-11-02T13:45:30.096000+0000
226,Application_1192171561,W_Call incomplete files,2016-11-08T15:57:22.938000+0000
227,Application_1192171561,W_Call after offers,2016-11-02T19:08:53.522000+0000
228,Application_1192171561,W_Validate application,2016-11-09T09:33:34.374000+0000
229,Application_1192171561,A_Submitted,2016-11-02T11:21:44.514000+0000
230,Application_1192171561,W_Call after offers,2016-11-07T18:24:27.429000+0000
231,Application_1192171561,W_Complete application,2016-11-02T11:22:26.992000+0000
232,Application_1192171561,W_Handle leads,2016-11-02T11:22:26.978000+0000
233,Application_1192171561,O_Accepted,2016-11-10T13:15:15.165000+0000
234,Application_1192171561,A_Validating,2016-11-02T19:06:19.291000+0000
235,Application_1192171561,W_Call incomplete files,2016-11-08T15:58:46.381000+0000
236,Application_1192171561,W_Call incomplete files,2016-11-09T15:32:38.307000+0000
237,Application_1192171561,W_Validate application,2016-11-09T15:30:24.007000+0000
238,Application_1192171561,A_Complete,2016-11-02T19:06:33.495000+0000
239,Application_1192171561,W_Call incomplete files,2016-11-09T15:30:24.012000+0000
240,Application_1192171561,A_Validating,2016-11-08T15:57:20.307000+0000
241,Application_1192171561,W_Call incomplete files,2016-11-10T13:15:15.170000+0000
242,Application_1192171561,W_Validate application,2016-11-09T09:24:33.460000+0000
243,Application_1192171561,W_Validate application,2016-11-09T09:24:33.462000+0000
244,Application_1192171561,O_Returned,2016-11-09T09:24:44.437000+0000
245,Application_1192171561,O_Created,2016-11-09T09:24:33.515000+0000
246,Application_1192171561,A_Pending,2016-11-07T18:23:54.325000+0000
247,Application_1192171561,W_Call incomplete files,2016-11-08T15:57:22.921000+0000
248,Application_1192171561,A_Incomplete,2016-11-08T15:57:22.961000+0000
249,Application_1192171561,W_Call incomplete files,2016-11-09T15:30:24.015000+0000
250,Application_1192171561,A_Incomplete,2016-11-09T15:30:24.017000+0000
251,Application_1192171561,W_Validate application,2016-11-08T15:57:22.859000+0000
252,Application_1192171561,W_Validate application,2016-11-08T15:57:19.476000+0000
253,Application_1192171561,A_Accepted,2016-11-10T13:15:15.168000+0000
254,Application_1192171561,W_Call incomplete files,2016-11-09T09:24:33.455000+0000
255,Application_1213009008,W_Validate application,2016-10-20T16:06:16.913000+0000
256,Application_1213009008,W_Complete application,2016-10-20T12:02:19.519000+0000
257,Application_1213009008,W_Complete application,2016-10-20T12:02:19.516000+0000
258,Application_1213009008,O_Created,2016-10-20T16:06:17.495000+0000
259,Application_1213009008,A_Accepted,2016-10-20T12:07:03.809000+0000
260,Application_1213009008,O_Create Offer,2016-10-20T12:11:40.647000+0000
261,Application_1213009008,W_Call after offers,2016-10-20T12:15:33.864000+0000
262,Application_1213009008,O_Sent (mail and online),2016-10-20T16:06:26.598000+0000
263,Application_1213009008,O_Create Offer,2016-10-26T07:26:20.552000+0000
264,Application_1213009008,W_Call after offers,2016-10-24T13:13:56.580000+0000
265,Application_1213009008,O_Created,2016-10-20T12:11:41.217000+0000
266,Application_1213009008,W_Validate application,2016-10-26T07:23:12.864000+0000
267,Application_1213009008,A_Pending,2016-10-26T10:54:06.422000+0000
268,Application_1213009008,A_Create Application,2016-10-20T12:02:19.504000+0000
269,Application_1213009008,A_Concept,2016-10-20T12:02:19.523000+0000
270,Application_1213009008,O_Sent (mail and online),2016-10-20T12:15:33.846000+0000
271,Application_1213009008,A_Validating,2016-10-26T07:23:13.684000+0000
272,Application_1213009008,W_Call after offers,2016-10-20T12:15:33.862000+0000
273,Application_1213009008,W_Validate application,2016-10-26T07:23:12.862000+0000
274,Application_1213009008,W_Call after offers,2016-10-26T07:23:12.857000+0000
275,Application_1213009008,A_Complete,2016-10-20T12:15:33.865000+0000
276,Application_1213009008,W_Call after offers,2016-10-24T13:13:38.150000+0000
277,Application_1213009008,O_Cancelled,2016-10-26T10:54:06.432000+0000
278,Application_1213009008,W_Complete application,2016-10-20T12:15:33.857000+0000
279,Application_1213009008,W_Validate application,2016-10-26T10:54:06.424000+0000
280,Application_1213009008,W_Call after offers,2016-10-20T12:16:37.420000+0000
281,Application_1213009008,O_Accepted,2016-10-26T10:54:06.419000+0000
282,Application_1213009008,O_Returned,2016-10-26T07:23:25.651000+0000
283,Application_124232458,A_Create Application,2016-02-10T18:29:11.603000+0000
284,Application_124232458,A_Submitted,2016-02-10T18:29:11.650000+0000
285,Application_124232458,W_Call after offers,2016-02-10T18:29:12.074000+0000
286,Application_124232458,O_Returned,2016-02-13T11:00:07.085000+0000
287,Application_124232458,W_Call after offers,2016-02-17T08:44:28.762000+0000
288,Application_124232458,A_Complete,2016-02-13T12:57:47.719000+0000
289,Application_124232458,O_Created,2016-02-13T12:57:15.522000+0000
290,Application_124232458,O_Create Offer,2016-02-13T12:57:14.020000+0000
291,Application_124232458,W_Complete application,2016-02-13T10:58:18.404000+0000
292,Application_124232458,W_Handle leads,2016-02-10T18:30:49.483000+0000
293,Application_124232458,A_Accepted,2016-02-13T12:55:22.354000+0000
294,Application_124232458,W_Complete application,2016-02-11T19:12:15.112000+0000
295,Application_124232458,W_Complete application,2016-02-11T19:10:10.481000+0000
296,Application_124232458,W_Call after offers,2016-02-13T12:59:42.142000+0000
297,Application_124232458,W_Call after offers,2016-02-13T12:57:47.715000+0000
298,Application_124232458,W_Complete application,2016-02-13T12:57:47.709000+0000
299,Application_124232458,W_Validate application,2016-02-23T08:25:08.434000+0000
300,Application_124232458,A_Concept,2016-02-10T18:30:49.494000+0000
301,Application_124232458,O_Sent (mail and online),2016-02-13T12:57:47.694000+0000
302,Application_124232458,O_Accepted,2016-02-23T09:26:11.408000+0000
303,Application_124232458,W_Complete application,2016-02-10T18:30:49.490000+0000
304,Application_124232458,W_Validate application,2016-02-23T08:22:48.192000+0000
305,Application_124232458,W_Validate application,2016-02-23T08:22:29.350000+0000
306,Application_124232458,W_Complete application,2016-02-23T08:22:29.389000+0000
307,Application_124232458,A_Validating,2016-02-23T08:22:30.454000+0000
308,Application_124232458,W_Call after offers,2016-02-23T08:22:29.304000+0000
309,Application_124232458,W_Call after offers,2016-02-13T12:57:47.717000+0000
310,Application_124232458,W_Handle leads,2016-02-17T08:44:06.334000+0000
311,Application_124232458,A_Pending,2016-02-23T09:26:11.432000+0000
312,Application_124232458,W_Validate application,2016-02-23T09:26:11.435000+0000
313,Application_1250786069,W_Call after offers,2016-06-22T16:22:05.270000+0000
314,Application_1250786069,W_Complete application,2016-06-22T15:52:09.531000+0000
315,Application_1250786069,A_Incomplete,2016-06-27T12:47:12.316000+0000
316,Application_1250786069,O_Created,2016-06-22T15:51:58.658000+0000
317,Application_1250786069,O_Create Offer,2016-06-22T15:51:57.249000+0000
318,Application_1250786069,A_Accepted,2016-06-22T15:49:56.091000+0000
319,Application_1250786069,A_Concept,2016-06-22T15:45:06.673000+0000
320,Application_1250786069,A_Complete,2016-06-22T15:52:09.501000+0000
321,Application_1250786069,W_Complete application,2016-06-22T15:45:06.666000+0000
322,Application_1250786069,W_Call after offers,2016-06-22T15:52:09.543000+0000
323,Application_1250786069,W_Call after offers,2016-07-12T12:41:24.336000+0000
324,Application_1250786069,O_Sent (mail and online),2016-06-22T15:52:09.548000+0000
325,Application_1250786069,A_Create Application,2016-06-22T15:45:06.652000+0000
326,Application_1250786069,W_Complete application,2016-06-22T15:45:06.670000+0000
327,Application_1250786069,W_Validate application,2016-07-18T07:59:17.068000+0000
328,Application_1250786069,W_Call after offers,2016-06-22T15:52:09.545000+0000
329,Application_1250786069,W_Validate application,2016-07-12T12:53:39.293000+0000
330,Application_1250786069,W_Call incomplete files,2016-07-22T05:29:14.157000+0000
331,Application_1250786069,A_Validating,2016-07-12T12:41:25.504000+0000
332,Application_1250786069,W_Call after offers,2016-07-18T08:23:25.230000+0000
333,Application_1250786069,W_Validate application,2016-07-12T12:41:24.373000+0000
334,Application_1250786069,W_Validate application,2016-07-13T13:42:40.773000+0000
335,Application_1250786069,A_Pending,2016-07-22T05:29:14.160000+0000
336,Application_1250786069,W_Call after offers,2016-06-27T12:47:49.434000+0000
337,Application_1250786069,W_Validate application,2016-07-18T08:04:34.333000+0000
338,Application_1250786069,W_Call incomplete files,2016-07-18T08:23:25.227000+0000
339,Application_1250786069,W_Call incomplete files,2016-07-18T13:36:06.173000+0000
340,Application_1250786069,W_Call incomplete files,2016-07-18T08:23:25.224000+0000
341,Application_1250786069,W_Validate application,2016-07-18T08:08:28.925000+0000
342,Application_1250786069,O_Returned,2016-07-12T12:49:46.025000+0000
343,Application_1250786069,W_Call incomplete files,2016-07-18T08:24:08.481000+0000
344,Application_1250786069,W_Validate application,2016-07-18T08:23:25.210000+0000
345,Application_1250786069,W_Call incomplete files,2016-07-18T13:39:15.182000+0000
346,Application_1250786069,W_Validate application,2016-07-12T12:41:24.375000+0000
347,Application_1250786069,W_Validate application,2016-07-13T14:08:19.208000+0000
348,Application_1250786069,O_Accepted,2016-07-22T05:29:14.163000+0000
349,Application_1273064804,W_Call after offers,2016-07-30T13:12:19.408000+0000
350,Application_1273064804,O_Sent (mail and online),2016-07-26T12:31:47.225000+0000
351,Application_1273064804,W_Call after offers,2016-07-26T12:32:29.574000+0000
352,Application_1273064804,O_Created,2016-07-26T12:31:37.812000+0000
353,Application_1273064804,O_Create Offer,2016-07-26T12:31:37.087000+0000
354,Application_1273064804,A_Concept,2016-07-23T22:01:42.786000+0000
355,Application_1273064804,A_Accepted,2016-07-26T12:30:57.263000+0000
356,Application_1273064804,W_Complete application,2016-07-23T22:01:42.781000+0000
357,Application_1273064804,W_Handle leads,2016-07-23T22:01:42.673000+0000
358,Application_1273064804,A_Submitted,2016-07-23T22:00:18.169000+0000
359,Application_1273064804,W_Call after offers,2016-07-26T12:31:47.260000+0000
360,Application_1273064804,W_Call after offers,2016-07-26T12:31:47.288000+0000
361,Application_1273064804,A_Cancelled,2016-08-08T07:33:07.820000+0000
362,Application_1273064804,W_Call after offers,2016-08-08T07:33:07.966000+0000
363,Application_1273064804,W_Handle leads,2016-07-23T22:00:18.840000+0000
364,Application_1273064804,W_Complete application,2016-07-30T13:11:48.299000+0000
365,Application_1273064804,A_Create Application,2016-07-23T22:00:18.076000+0000
366,Application_1273064804,W_Call after offers,2016-07-26T12:31:47.293000+0000
367,Application_1273064804,O_Cancelled,2016-08-08T07:33:07.853000+0000
368,Application_1273064804,A_Complete,2016-07-26T12:31:47.299000+0000
369,Application_1273931422,A_Create Application,2016-10-19T13:55:40.454000+0000
370,Application_1273931422,A_Concept,2016-10-19T13:55:40.456000+0000
371,Application_1273931422,A_Cancelled,2016-10-19T13:55:40.462000+0000
372,Application_1273931422,W_Complete application,2016-11-19T07:00:19.763000+0000
373,Application_1273931422,W_Call after offers,2016-10-24T12:26:03.359000+0000
374,Application_1273931422,W_Call after offers,2016-10-19T14:10:04.183000+0000
375,Application_1273931422,W_Call after offers,2016-10-19T14:08:00.055000+0000
376,Application_1273931422,W_Complete application,2016-10-19T14:08:00.049000+0000
377,Application_1273931422,O_Sent (mail and online),2016-10-19T14:08:00.036000+0000
378,Application_1273931422,O_Created,2016-10-19T14:07:19.430000+0000
379,Application_1273931422,W_Call after offers,2016-11-19T07:00:19.808000+0000
380,Application_1273931422,W_Call after offers,2016-10-24T12:26:31.195000+0000
381,Application_1273931422,O_Create Offer,2016-10-19T14:07:18.858000+0000
382,Application_1273931422,A_Accepted,2016-10-19T13:59:36.765000+0000
383,Application_1273931422,A_Complete,2016-10-19T14:08:00.058000+0000
