,case:concept:name,concept:name,time:timestamp
80,177465,O_SENT,2011-10-29T11:17:34.776000+0000
81,177465,O_CREATED,2011-10-29T11:17:34.744000+0000
82,177465,W_Nabellen offertes,2011-10-29T11:17:34.914000+0000
83,177465,W_Nabellen offertes,2011-10-29T11:17:36.153000+0000
84,177465,W_Nabellen offertes,2011-10-29T11:18:05.103000+0000
85,177465,W_Nabellen offertes,2011-10-29T11:18:50.165000+0000
86,177465,W_Nabellen offertes,2011-11-05T13:26:16.927000+0000
87,177465,O_SELECTED,2011-11-05T13:42:44.897000+0000
88,177465,O_CANCELLED,2011-11-05T13:42:44.897000+0000
89,177465,O_CREATED,2011-11-05T13:42:46.368000+0000
90,177465,O_SENT,2011-11-05T13:42:46.404000+0000
91,177465,W_Nabellen offertes,2011-11-05T13:42:46.687000+0000
92,177465,W_Nabellen offertes,2011-11-05T13:42:48.006000+0000
93,177465,W_Nabellen offertes,2011-11-05T13:43:21.503000+0000
94,177465,W_Nabellen offertes,2011-11-05T13:48:14.469000+0000
95,177465,W_Nabellen offertes,2011-11-05T13:48:22.127000+0000
96,177465,W_Nabellen offertes,2011-11-05T13:57:47.313000+0000
97,177465,W_Nabellen offertes,2011-11-14T10:33:07.306000+0000
98,177465,W_Nabellen offertes,2011-11-17T08:56:53.921000+0000
99,177465,W_Nabellen offertes,2011-11-17T08:55:29.525000+0000
100,177465,O_SENT_BACK,2011-11-17T08:56:52.469000+0000
101,177465,W_Valideren aanvraag,2011-11-17T08:56:52.619000+0000
102,177465,W_Nabellen offertes,2011-11-14T10:37:06.877000+0000
103,177465,W_Nabellen incomplete dossiers,2011-11-18T14:42:34.521000+0000
104,177465,W_Nabellen incomplete dossiers,2011-11-18T13:09:28.795000+0000
105,177465,W_Valideren aanvraag,2011-11-18T13:09:30.555000+0000
106,177465,W_Nabellen incomplete dossiers,2011-11-18T14:27:39.530000+0000
107,177465,W_Nabellen incomplete dossiers,2011-11-18T14:29:27.513000+0000
108,177465,W_Valideren aanvraag,2011-11-18T12:42:05.815000+0000
109,177465,W_Nabellen incomplete dossiers,2011-11-18T14:57:37.706000+0000
110,177465,W_Nabellen incomplete dossiers,2011-11-21T10:00:26.119000+0000
111,177465,W_Nabellen incomplete dossiers,2011-11-21T10:21:22.267000+0000
112,177465,W_Nabellen incomplete dossiers,2011-11-22T09:21:59.044000+0000
113,177465,W_Nabellen incomplete dossiers,2011-11-22T09:23:02.911000+0000
114,177465,W_Nabellen incomplete dossiers,2011-11-22T13:23:15.758000+0000
115,177465,W_Nabellen incomplete dossiers,2011-11-22T13:30:15.385000+0000
116,177465,W_Nabellen incomplete dossiers,2011-11-22T14:58:08.922000+0000
117,177465,W_Nabellen incomplete dossiers,2011-11-22T15:01:08.921000+0000
118,177465,W_Nabellen incomplete dossiers,2011-11-24T09:48:57.381000+0000
119,177465,W_Nabellen incomplete dossiers,2011-11-24T09:54:46.096000+0000
120,177465,W_Nabellen incomplete dossiers,2011-11-25T11:02:11.479000+0000
121,177465,W_Valideren aanvraag,2011-11-25T11:02:57.939000+0000
122,177465,W_Nabellen incomplete dossiers,2011-11-25T11:02:59.833000+0000
123,177465,W_Valideren aanvraag,2011-11-25T11:16:39.575000+0000
124,177465,O_ACCEPTED,2011-11-25T11:38:40.458000+0000
125,177465,A_APPROVED,2011-11-25T11:38:40.458000+0000
126,177465,A_ACTIVATED,2011-11-25T11:38:40.458000+0000
127,177465,A_REGISTERED,2011-11-25T11:38:40.458000+0000
128,177465,W_Valideren aanvraag,2011-11-25T11:38:48.053000+0000
129,177579,W_Completeren aanvraag,2011-10-17T17:47:04.954000+0000
130,177579,A_PARTLYSUBMITTED,2011-10-17T15:10:43.629000+0000
131,177579,A_PREACCEPTED,2011-10-17T15:11:24.602000+0000
132,177579,W_Completeren aanvraag,2011-10-17T15:11:24.927000+0000
133,177579,A_SUBMITTED,2011-10-17T15:10:43.530000+0000
134,177579,W_Completeren aanvraag,2011-10-17T17:48:22.377000+0000
135,177579,W_Completeren aanvraag,2011-10-17T18:05:36.745000+0000
136,177579,W_Completeren aanvraag,2011-10-17T18:09:21.498000+0000
137,177579,W_Completeren aanvraag,2011-10-17T18:32:23.280000+0000
138,177579,A_ACCEPTED,2011-10-17T18:37:30.940000+0000
139,177579,O_SELECTED,2011-10-17T18:38:51.572000+0000
140,177579,A_FINALIZED,2011-10-17T18:38:51.572000+0000
141,177579,O_DECLINED,2011-10-22T10:26:35.740000+0000
142,177579,O_SENT,2011-10-17T18:38:52.847000+0000
143,177579,W_Nabellen offertes,2011-10-17T18:38:52.938000+0000
144,177579,W_Completeren aanvraag,2011-10-17T18:38:53.946000+0000
145,177579,W_Nabellen offertes,2011-10-22T10:22:24.113000+0000
146,177579,O_CREATED,2011-10-17T18:38:52.805000+0000
147,177579,A_DECLINED,2011-10-22T10:26:35.740000+0000
148,177579,W_Nabellen offertes,2011-10-22T10:26:38.691000+0000
149,177839,A_PARTLYSUBMITTED,2011-10-18T12:50:30.925000+0000
150,177839,A_SUBMITTED,2011-10-18T12:50:30.511000+0000
151,177839,W_Afhandelen leads,2011-10-18T12:51:41.143000+0000
152,177839,W_Afhandelen leads,2011-10-18T13:07:03.847000+0000
153,177839,A_DECLINED,2011-10-18T13:07:23.278000+0000
154,177839,W_Afhandelen leads,2011-10-18T13:07:27.874000+0000
155,178086,A_SUBMITTED,2011-10-19T08:30:12.929000+0000
156,178086,A_PARTLYSUBMITTED,2011-10-19T08:30:13.129000+0000
157,178086,A_DECLINED,2011-10-19T08:31:09.505000+0000
158,178218,A_SUBMITTED,2011-10-19T12:07:07.368000+0000
159,178218,A_PARTLYSUBMITTED,2011-10-19T12:07:07.546000+0000
160,178218,W_Afhandelen leads,2011-10-19T12:07:22.969000+0000
161,178218,W_Afhandelen leads,2011-10-19T12:29:40.703000+0000
162,178218,A_DECLINED,2011-10-19T12:35:55.110000+0000
163,178218,W_Afhandelen leads,2011-10-19T12:35:58.328000+0000
164,178341,A_SUBMITTED,2011-10-19T16:41:43.055000+0000
165,178341,A_PARTLYSUBMITTED,2011-10-19T16:41:43.211000+0000
166,178341,A_DECLINED,2011-10-19T16:42:14.765000+0000
167,178521,A_PARTLYSUBMITTED,2011-10-20T09:13:12.561000+0000
168,178521,A_SUBMITTED,2011-10-20T09:13:12.304000+0000
169,178521,A_PREACCEPTED,2011-10-20T09:14:05.347000+0000
170,178521,W_Completeren aanvraag,2011-10-20T09:14:05.712000+0000
171,178521,W_Completeren aanvraag,2011-10-20T10:08:48.620000+0000
172,178521,A_ACCEPTED,2011-10-20T10:16:49.320000+0000
173,178521,A_FINALIZED,2011-10-20T10:19:53.734000+0000
174,178521,O_SELECTED,2011-10-20T10:19:53.734000+0000
175,178521,O_CREATED,2011-10-20T10:19:55.177000+0000
176,178521,O_SENT,2011-10-20T10:19:55.202000+0000
177,178521,W_Nabellen offertes,2011-10-20T10:19:55.299000+0000
178,178521,W_Completeren aanvraag,2011-10-20T10:19:56.277000+0000
179,178521,W_Nabellen offertes,2011-10-25T08:54:56.383000+0000
180,178521,O_SENT_BACK,2011-10-25T08:55:18.401000+0000
181,178521,W_Valideren aanvraag,2011-10-25T08:55:18.670000+0000
182,178521,W_Nabellen offertes,2011-10-25T08:55:20.504000+0000
183,178521,W_Valideren aanvraag,2011-10-31T08:02:09.372000+0000
184,178521,W_Nabellen incomplete dossiers,2011-10-31T08:33:12.457000+0000
185,178521,W_Valideren aanvraag,2011-10-31T08:33:14.503000+0000
186,178521,W_Nabellen incomplete dossiers,2011-10-31T08:34:00.190000+0000
187,178521,W_Nabellen incomplete dossiers,2011-10-31T08:34:08.658000+0000
188,178521,W_Nabellen incomplete dossiers,2011-10-31T19:15:04.062000+0000
189,178521,W_Valideren aanvraag,2011-10-31T19:33:53.057000+0000
190,178521,W_Nabellen incomplete dossiers,2011-10-31T19:33:54.330000+0000
191,178521,W_Valideren aanvraag,2011-11-03T13:33:43.591000+0000
192,178521,W_Valideren aanvraag,2011-11-03T13:33:57.247000+0000
193,178521,W_Valideren aanvraag,2011-11-03T14:03:41.730000+0000
194,178521,W_Valideren aanvraag,2011-11-03T14:04:03.151000+0000
195,178521,W_Valideren aanvraag,2011-11-03T14:13:35.771000+0000
196,178521,O_ACCEPTED,2011-11-03T14:43:14.792000+0000
197,178521,A_REGISTERED,2011-11-03T14:43:14.793000+0000
198,178521,A_APPROVED,2011-11-03T14:43:14.793000+0000
199,178521,A_ACTIVATED,2011-11-03T14:43:14.793000+0000
200,178521,W_Valideren aanvraag,2011-11-03T14:43:19.377000+0000
201,179161,A_SUBMITTED,2011-10-22T22:15:33.961000+0000
202,179161,A_PARTLYSUBMITTED,2011-10-22T22:15:34.930000+0000
203,179161,W_Afhandelen leads,2011-10-22T22:16:27.917000+0000
204,179161,W_Afhandelen leads,2011-10-24T07:21:29.758000+0000
205,179161,A_DECLINED,2011-10-24T07:25:13.872000+0000
206,179161,W_Afhandelen leads,2011-10-24T07:25:16.524000+0000
207,179600,A_SUBMITTED,2011-10-24T22:09:05.634000+0000
208,179600,A_PARTLYSUBMITTED,2011-10-24T22:09:06.979000+0000
209,179600,W_Afhandelen leads,2011-10-24T22:09:22.015000+0000
210,179600,W_Afhandelen leads,2011-10-25T07:07:59.060000+0000
211,179600,A_DECLINED,2011-10-25T07:11:41.446000+0000
212,179600,W_Afhandelen leads,2011-10-25T07:11:44.382000+0000
213,180352,A_SUBMITTED,2011-10-27T17:24:50.475000+0000
214,180352,A_PARTLYSUBMITTED,2011-10-27T17:24:50.712000+0000
215,180352,W_Afhandelen leads,2011-10-27T17:25:25.482000+0000
216,180352,W_Afhandelen leads,2011-10-27T19:01:39.857000+0000
217,180352,A_DECLINED,2011-10-27T19:02:02.239000+0000
218,180352,W_Afhandelen leads,2011-10-27T19:02:05.565000+0000
219,180487,A_SUBMITTED,2011-10-28T09:20:39.940000+0000
220,180487,A_PARTLYSUBMITTED,2011-10-28T09:20:40.430000+0000
221,180487,W_Afhandelen leads,2011-10-28T09:20:54.473000+0000
222,180487,W_Afhandelen leads,2011-10-28T10:32:36.071000+0000
223,180487,W_Afhandelen leads,2011-10-28T10:00:22.371000+0000
224,180487,W_Afhandelen leads,2011-10-28T10:32:57.045000+0000
225,180487,A_PREACCEPTED,2011-10-28T10:37:23.723000+0000
226,180487,W_Completeren aanvraag,2011-10-28T10:37:23.889000+0000
227,180487,W_Afhandelen leads,2011-10-28T10:37:24.993000+0000
228,180487,W_Completeren aanvraag,2011-10-28T12:51:01.234000+0000
229,180487,W_Completeren aanvraag,2011-10-28T12:51:13.778000+0000
230,180487,W_Completeren aanvraag,2011-10-28T13:49:00.247000+0000
231,180487,W_Completeren aanvraag,2011-10-28T13:52:49.566000+0000
232,180487,W_Completeren aanvraag,2011-10-28T16:03:11.920000+0000
233,180487,W_Completeren aanvraag,2011-10-28T16:03:27.114000+0000
234,180487,W_Completeren aanvraag,2011-10-28T16:21:14.222000+0000
235,180487,W_Completeren aanvraag,2011-10-28T16:22:52.901000+0000
236,180487,W_Completeren aanvraag,2011-10-28T16:23:15.202000+0000
237,180487,W_Completeren aanvraag,2011-10-28T16:25:30.655000+0000
238,180487,W_Completeren aanvraag,2011-10-29T08:49:16.142000+0000
239,180487,W_Completeren aanvraag,2011-10-29T08:50:53.907000+0000
240,180487,W_Completeren aanvraag,2011-10-29T09:08:17.493000+0000
241,180487,A_CANCELLED,2011-10-29T09:12:21.483000+0000
242,180487,W_Completeren aanvraag,2011-10-29T09:12:23.012000+0000
243,181031,A_SUBMITTED,2011-10-31T14:25:02.729000+0000
244,181031,A_PARTLYSUBMITTED,2011-10-31T14:25:02.882000+0000
245,181031,A_PREACCEPTED,2011-10-31T14:25:48.501000+0000
246,181031,W_Completeren aanvraag,2011-10-31T14:25:48.816000+0000
247,181031,W_Completeren aanvraag,2011-10-31T15:02:02.785000+0000
248,181031,A_DECLINED,2011-10-31T15:05:27.453000+0000
249,181031,W_Completeren aanvraag,2011-10-31T15:05:30.759000+0000
250,181219,A_SUBMITTED,2011-11-01T06:22:49.499000+0000
251,181219,A_PARTLYSUBMITTED,2011-11-01T06:22:58.171000+0000
252,181219,W_Afhandelen leads,2011-11-01T06:23:57.610000+0000
253,181219,W_Afhandelen leads,2011-11-01T08:22:00.277000+0000
254,181219,A_DECLINED,2011-11-01T08:22:25.989000+0000
255,181219,W_Afhandelen leads,2011-11-01T08:22:29.389000+0000
256,181811,A_SUBMITTED,2011-11-02T20:25:22.122000+0000
257,181811,A_PARTLYSUBMITTED,2011-11-02T20:25:22.225000+0000
258,181811,A_DECLINED,2011-11-02T20:25:53.209000+0000
259,182263,A_SUBMITTED,2011-11-04T15:10:26.332000+0000
260,182263,A_PARTLYSUBMITTED,2011-11-04T15:10:28.631000+0000
261,182263,A_PREACCEPTED,2011-11-04T15:11:12.971000+0000
262,182263,W_Completeren aanvraag,2011-11-04T15:11:13.581000+0000
263,182263,W_Completeren aanvraag,2011-11-04T15:12:14.235000+0000
264,182263,A_ACCEPTED,2011-11-04T15:18:23.449000+0000
265,182263,O_SELECTED,2011-11-04T15:26:21.916000+0000
266,182263,A_FINALIZED,2011-11-04T15:26:21.917000+0000
267,182263,O_CREATED,2011-11-04T15:26:23.027000+0000
268,182263,O_SENT,2011-11-04T15:26:23.084000+0000
269,182263,W_Nabellen offertes,2011-11-04T15:26:23.314000+0000
270,182263,W_Completeren aanvraag,2011-11-04T15:26:24.665000+0000
271,182263,W_Nabellen offertes,2011-11-14T08:45:01.284000+0000
272,182263,W_Nabellen offertes,2011-11-14T08:48:20.555000+0000
273,182263,W_Nabellen offertes,2011-11-17T09:22:25.058000+0000
274,182263,O_SENT_BACK,2011-11-17T09:23:08.969000+0000
275,182263,W_Valideren aanvraag,2011-11-17T09:23:09.141000+0000
276,182263,W_Nabellen offertes,2011-11-17T09:23:10.458000+0000
277,182263,W_Valideren aanvraag,2011-11-18T10:56:46.950000+0000
278,182263,A_APPROVED,2011-11-18T11:10:55.442000+0000
279,182263,O_ACCEPTED,2011-11-18T11:10:55.442000+0000
280,182263,A_REGISTERED,2011-11-18T11:10:55.442000+0000
281,182263,A_ACTIVATED,2011-11-18T11:10:55.443000+0000
282,182263,W_Valideren aanvraag,2011-11-18T11:11:03.013000+0000
283,182338,A_SUBMITTED,2011-11-04T19:30:12.522000+0000
284,182338,A_PARTLYSUBMITTED,2011-11-04T19:30:14.178000+0000
285,182338,W_Afhandelen leads,2011-11-04T19:30:25.809000+0000
286,182338,W_Afhandelen leads,2011-11-04T19:49:21.126000+0000
287,182338,A_PREACCEPTED,2011-11-04T19:50:51.953000+0000
288,182338,W_Completeren aanvraag,2011-11-04T19:50:52.137000+0000
289,182338,W_Afhandelen leads,2011-11-04T19:50:53.165000+0000
290,182338,W_Completeren aanvraag,2011-11-04T19:51:28.557000+0000
291,182338,W_Completeren aanvraag,2011-11-04T19:51:42.463000+0000
292,182338,W_Completeren aanvraag,2011-11-05T09:15:23.932000+0000
293,182338,W_Completeren aanvraag,2011-11-05T09:19:02.848000+0000
294,182338,W_Completeren aanvraag,2011-11-05T11:04:51.893000+0000
295,182338,A_ACCEPTED,2011-11-05T11:08:28.618000+0000
296,182338,O_SELECTED,2011-11-05T11:15:38.207000+0000
297,182338,A_FINALIZED,2011-11-05T11:15:38.207000+0000
298,182338,W_Completeren aanvraag,2011-11-05T11:15:40.745000+0000
299,182338,O_SENT,2011-11-05T11:15:39.374000+0000
300,182338,W_Nabellen offertes,2011-11-05T11:15:39.624000+0000
301,182338,O_CREATED,2011-11-05T11:15:39.343000+0000
302,182338,W_Nabellen offertes,2011-11-05T11:16:35.290000+0000
303,182338,W_Nabellen offertes,2011-11-05T11:17:46.591000+0000
304,182338,W_Nabellen offertes,2011-11-14T10:10:44.569000+0000
305,182338,W_Nabellen offertes,2011-11-14T10:12:21.607000+0000
306,182338,W_Nabellen offertes,2011-11-18T19:00:47.611000+0000
307,182338,W_Nabellen offertes,2011-11-18T19:03:13.497000+0000
308,182338,W_Nabellen offertes,2011-11-19T10:13:06.103000+0000
309,182338,W_Nabellen offertes,2011-11-19T10:22:05.350000+0000
310,182338,W_Nabellen offertes,2011-11-21T15:00:29.767000+0000
311,182338,W_Nabellen offertes,2011-11-21T15:01:56.436000+0000
312,182338,W_Nabellen offertes,2011-11-21T18:59:51.532000+0000
313,182338,W_Nabellen offertes,2011-11-21T19:02:35.957000+0000
314,182338,W_Nabellen offertes,2011-11-22T08:57:40.950000+0000
315,182338,W_Nabellen offertes,2011-11-22T09:00:00.286000+0000
316,182338,W_Nabellen offertes,2011-11-24T17:42:41.100000+0000
317,182338,A_CANCELLED,2011-11-24T17:44:41.183000+0000
318,182338,O_CANCELLED,2011-11-24T17:44:41.183000+0000
319,182338,W_Nabellen offertes,2011-11-24T17:44:43.298000+0000
320,182344,A_PREACCEPTED,2011-11-04T19:54:54.490000+0000
321,182344,A_PARTLYSUBMITTED,2011-11-04T19:54:16.493000+0000
322,182344,A_SUBMITTED,2011-11-04T19:54:16.058000+0000
323,182344,W_Completeren aanvraag,2011-11-04T19:54:54.955000+0000
324,182344,W_Completeren aanvraag,2011-11-04T19:56:24.453000+0000
325,182344,W_Completeren aanvraag,2011-11-04T19:56:37.359000+0000
326,182344,W_Completeren aanvraag,2011-11-05T10:44:35.853000+0000
327,182344,W_Completeren aanvraag,2011-11-05T11:07:26.444000+0000
328,182344,W_Completeren aanvraag,2011-11-05T12:28:40.188000+0000
329,182344,A_ACCEPTED,2011-11-05T12:39:28.679000+0000
330,182344,O_SELECTED,2011-11-05T12:40:51.096000+0000
331,182344,A_FINALIZED,2011-11-05T12:40:51.096000+0000
332,182344,O_CANCELLED,2011-11-14T10:29:05.657000+0000
333,182344,O_SENT,2011-11-05T12:40:51.827000+0000
334,182344,W_Nabellen offertes,2011-11-05T12:40:52.071000+0000
335,182344,W_Completeren aanvraag,2011-11-05T12:40:53.250000+0000
336,182344,W_Nabellen offertes,2011-11-14T10:26:24.556000+0000
337,182344,O_CREATED,2011-11-05T12:40:51.801000+0000
338,182344,A_CANCELLED,2011-11-14T10:29:05.657000+0000
339,182344,W_Nabellen offertes,2011-11-14T10:29:07.358000+0000
340,182386,A_SUBMITTED,2011-11-05T06:54:13.509000+0000
341,182386,A_PARTLYSUBMITTED,2011-11-05T06:54:13.743000+0000
342,182386,A_DECLINED,2011-11-05T06:54:50.487000+0000
343,182410,A_SUBMITTED,2011-11-05T09:56:20.263000+0000
344,182410,A_PARTLYSUBMITTED,2011-11-05T09:56:20.604000+0000
345,182410,A_PREACCEPTED,2011-11-05T09:56:57.520000+0000
346,182410,W_Completeren aanvraag,2011-11-05T09:56:58.063000+0000
347,182410,W_Completeren aanvraag,2011-11-05T11:13:27.189000+0000
348,182410,A_ACCEPTED,2011-11-05T11:19:21.631000+0000
349,182410,A_FINALIZED,2011-11-05T11:20:35.140000+0000
350,182410,O_SELECTED,2011-11-05T11:20:35.140000+0000
351,182410,O_CREATED,2011-11-05T11:20:36.408000+0000
352,182410,O_SENT,2011-11-05T11:20:36.460000+0000
353,182410,W_Completeren aanvraag,2011-11-05T11:20:38.371000+0000
354,182410,W_Nabellen offertes,2011-11-05T11:20:37.226000+0000
355,182410,W_Nabellen offertes,2011-11-14T10:14:45.972000+0000
356,182410,W_Nabellen offertes,2011-11-14T10:13:26.620000+0000
357,182410,W_Nabellen offertes,2011-11-21T12:56:04.158000+0000
358,182410,W_Nabellen offertes,2011-11-21T12:57:35.591000+0000
359,182410,W_Nabellen offertes,2011-11-28T15:10:30.095000+0000
360,182410,W_Nabellen offertes,2011-11-28T15:11:15.289000+0000
361,182410,W_Nabellen offertes,2011-11-28T18:15:35.482000+0000
362,182410,W_Nabellen offertes,2011-11-28T18:15:58.905000+0000
363,182410,W_Nabellen offertes,2011-11-29T14:09:00.247000+0000
364,182410,W_Nabellen offertes,2011-11-29T14:10:34.930000+0000
365,182410,W_Nabellen offertes,2011-11-29T19:06:24.129000+0000
366,182410,W_Nabellen offertes,2011-11-29T19:09:02.761000+0000
367,182410,W_Nabellen offertes,2011-11-30T18:25:23.884000+0000
368,182410,W_Nabellen offertes,2011-11-30T18:25:44.069000+0000
369,182410,O_CANCELLED,2011-12-01T18:37:45.184000+0000
370,182410,W_Nabellen offertes,2011-12-01T18:33:59.418000+0000
371,182410,O_SELECTED,2011-12-01T18:37:45.184000+0000
372,182410,O_CREATED,2011-12-01T18:37:46.351000+0000
373,182410,O_SENT,2011-12-01T18:37:46.388000+0000
374,182410,W_Nabellen offertes,2011-12-01T18:37:46.573000+0000
375,182410,W_Nabellen offertes,2011-12-01T18:37:47.914000+0000
376,182410,W_Nabellen offertes,2011-12-01T18:40:19.988000+0000
377,182410,W_Nabellen offertes,2011-12-01T18:38:02.793000+0000
378,182410,W_Nabellen offertes,2011-12-06T09:57:50.547000+0000
379,182410,O_SENT_BACK,2011-12-06T09:59:15.822000+0000
380,182410,W_Valideren aanvraag,2011-12-06T09:59:16.198000+0000
381,182410,W_Nabellen offertes,2011-12-06T09:59:17.440000+0000
382,182410,W_Valideren aanvraag,2011-12-08T08:59:17.469000+0000
383,182410,W_Nabellen incomplete dossiers,2011-12-08T09:52:47.886000+0000
384,182410,W_Valideren aanvraag,2011-12-08T09:52:49.520000+0000
385,182410,W_Nabellen incomplete dossiers,2011-12-08T11:02:32.102000+0000
386,182410,W_Nabellen incomplete dossiers,2011-12-08T11:02:34.080000+0000
387,182410,W_Nabellen incomplete dossiers,2011-12-08T11:15:40.467000+0000
388,182410,W_Nabellen incomplete dossiers,2011-12-08T11:15:41.661000+0000
389,182410,W_Nabellen incomplete dossiers,2011-12-08T11:16:13.054000+0000
390,182410,W_Nabellen incomplete dossiers,2011-12-08T11:16:23.013000+0000
391,182410,W_Nabellen incomplete dossiers,2011-12-08T11:24:25.491000+0000
392,182410,W_Valideren aanvraag,2011-12-08T11:33:29.196000+0000
393,182410,W_Nabellen incomplete dossiers,2011-12-08T11:33:30.826000+0000
394,182410,W_Valideren aanvraag,2011-12-08T11:51:07.073000+0000
395,182410,W_Valideren aanvraag,2011-12-08T13:14:11.469000+0000
396,182410,W_Valideren aanvraag,2011-12-08T13:16:45.845000+0000
